Year,Country of origin,Country of origin (ISO),Continent of Origin,Least Developed Countries (LDC) - O,Land Locked Developing Countries (LLDC) - O,Small Island Developing States (SIDS) - O,Economic Growth (from prior year) - O,Population - O,GPD LCU (Trillions) - O,% <$1.90 a day - O,% of Famine - O,Maternal Mortality (Deaths) - O,Maternal Mortality per 100k - O ,Suicide Mortality per 100k - O,Life Expectancy (Year) - O ,% Male (Pop) - O ,% Rural Population - O,Death Rate (Crude) per 1k - O ,Birth Rate (Crude) Per 1k- O,Natural Increase (Crude) per 1k - O,% Crop Production to '14-16 - O,Gov Education Budget (% of) - O,Country of asylum,Country of asylum (ISO),Continent of asylum,Least Developed Countries (LDC) - A,Land Locked Developing Countries (LLDC) - A,Small Island Developing States (SIDS) - A,Economic Growth (from prior year) - A,Population - A,GPD LCU (Trillions) - A,% <$1.90 a day - A,% of Famine - A,Maternal Mortality (Deaths) - A,Maternal Mortality per 100k - A,Suicide Mortality per 100k - A,Life Expectancy (Year) - A,% Male (Pop) - A,% Rural Population - A,Death Rate (Crude) per 1k - A,Birth Rate (Crude) Per 1k - A,Natural Increase (Crude) per 1k - A,% Crop Production to '14-16 - A,Gov Education Budget (% of) - A,Continent Move,LDC to LDC,LDC to MDC,MDC to LDC,MDC to MDC,To LDC,To MDC,Economic Growth difference,Population - Difference,GDP LCU (T) Difference,% <$1.90 a day - Difference,% of Famine - Difference,Maternal Mortality (Deaths) - Difference,Maternal Mortality per 100k - Difference,Suicide Mortality per 100k - Difference,Life Expectancy (Year) - Difference,% Male (Pop) - Difference,% Rural Population - Difference,Death Rate (Crude) per 1k - Difference,Birth Rate (Crude) Per 1k - Difference,Natural Increase (Crude) per 1k - Difference,% Crop Production to '14-16 - Difference,Gov Education Budget (% of) - Difference,Distance (KM),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,hst,Others of concern,Total decisions,Decisions Per 100k,Decisions % - O
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,France,FRA,Europe,0,0,0,0.02,66918020,2.27,0,0.03,56,8,14.6,82.58,0.48,0.2,0.09,11.5,11.41,1.04,0.1,Europe to Europe,0,0,0,1,0,1,0,0.11,0.04,0.01,0.01,-50,1.25,0.71,0.91,1,1.28,1.7,0.78,0.78,1.04,0.03,"1,758",71,0,0,,0,0,0,71,1,0
2017,Czechia,CZE,Europe,0,0,0,0.05,10594438,4.99,0,0.03,4,3,13.9,78.98,0.49,0.26,0.11,10.8,10.7,0.9,0.1,France,FRA,Europe,0,0,0,0.02,66918020,2.27,0,0.03,56,8,14.6,82.58,0.48,0.2,0.09,11.5,11.41,1.04,0.1,Europe to Europe,0,0,0,1,0,1,0.03,0.16,2.19,0,0,-52,0.38,0.95,0.96,1.02,1.33,1.15,0.94,0.94,0.87,0,"1,758",27,0,0,,0,0,0,27,0.25,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Germany,DEU,Europe,0,0,0,0.03,82657002,3.18,0,0.03,53,7,12.6,80.99,0.49,0.23,0.11,9.5,9.39,0.95,0.11,Europe to Europe,0,0,0,1,0,1,0,0.09,0.03,0.01,0.01,-47,1.43,0.82,0.92,0.99,1.11,1.37,0.95,0.94,1.13,0.02,"1,319",82,15,0,,0,0,0,97,1.37,0
2017,Czechia,CZE,Europe,0,0,0,0.05,10594438,4.99,0,0.03,4,3,13.9,78.98,0.49,0.26,0.11,10.8,10.7,0.9,0.1,Germany,DEU,Europe,0,0,0,0.03,82657002,3.18,0,0.03,53,7,12.6,80.99,0.49,0.23,0.11,9.5,9.39,0.95,0.11,Europe to Europe,0,0,0,1,0,1,0.02,0.13,1.57,0,0,-49,0.43,1.1,0.98,1,1.16,0.93,1.14,1.14,0.94,-0.01,"1,319",777,0,0,,0,0,0,777,7.33,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Norway,NOR,Europe,0,0,0,0.02,5276968,3.22,0,0.03,1,2,12.1,82.61,0.5,0.18,0.08,10.7,10.62,0.99,0.16,Europe to Europe,0,0,0,1,0,1,0,1.34,0.03,0.01,0.01,5,5,0.85,0.91,0.96,1.4,2.01,0.84,0.83,1.09,-0.03,"2,096",13,0,0,,0,0,0,13,0.18,0
2017,Czechia,CZE,Europe,0,0,0,0.05,10594438,4.99,0,0.03,4,3,13.9,78.98,0.49,0.26,0.11,10.8,10.7,0.9,0.1,New Zealand,NZL,Oceania,0,0,0,0.04,4813600,0.27,0,0.03,5,9,12.7,81.66,0.49,0.14,0.07,12.38,12.31,0.93,0.17,Europe to Oceania,0,0,0,1,0,1,0.02,2.2,18.17,0,0,-1,0.33,1.09,0.97,1,1.95,1.52,0.87,0.87,0.97,-0.07,"17,662",17,0,0,,0,0,0,17,0.16,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Spain,ESP,Europe,0,0,0,0.03,46593236,1.14,0.01,0.03,14,4,8.2,83.28,0.49,0.2,0.09,8.4,8.31,0.99,0.1,Europe to Europe,0,0,0,1,0,1,0,0.15,0.08,0.01,0.01,-8,2.5,1.26,0.9,0.99,1.27,1.7,1.07,1.06,1.1,0.03,"2,253",0,5,0,,0,0,0,5,0.07,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Slovakia,SVK,Europe,0,0,0,0.03,5439232,0.08,0,0.05,3,5,12.3,77.17,0.49,0.46,0.1,10.7,10.6,0.88,0.1,Europe to Europe,0,0,0,1,0,1,0,1.3,1.13,0.01,-0.01,3,2,0.84,0.97,1,0.55,1.57,0.84,0.83,1.24,0.03,776,8,0,0,,0,0,0,8,0.11,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Sweden,SWE,Europe,0,0,0,0.03,10057698,4.46,0,0.03,5,4,15,82.41,0.5,0.13,0.09,11.5,11.41,1.03,0.16,Europe to Europe,0,0,0,1,0,1,0,0.7,0.02,0.01,0.01,1,2.5,0.69,0.91,0.97,1.97,1.7,0.78,0.78,1.05,-0.03,"1,884",16,0,0,,0,0,0,16,0.23,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,Switzerland,CHE,Europe,0,0,0,0.02,8451840,0.7,0,0.03,4,5,14.6,83.55,0.5,0.26,0.08,10.3,10.22,0.96,0.15,Europe to Europe,0,0,0,1,0,1,0.01,0.84,0.14,0.01,0.01,2,2,0.71,0.9,0.98,0.97,1.96,0.87,0.87,1.13,-0.03,"1,336",9,8,0,,0,0,0,17,0.24,0
2017,Czechia,CZE,Europe,0,0,0,0.05,10594438,4.99,0,0.03,4,3,13.9,78.98,0.49,0.26,0.11,10.8,10.7,0.9,0.1,Switzerland,CHE,Europe,0,0,0,0.02,8451840,0.7,0,0.03,4,5,14.6,83.55,0.5,0.26,0.08,10.3,10.22,0.96,0.15,Europe to Europe,0,0,0,1,0,1,0.04,1.25,7.12,0,0,0,0.6,0.95,0.95,0.99,1,1.33,1.05,1.05,0.94,-0.06,"1,336",7,0,0,,0,0,0,7,0.07,0
2017,Bulgaria,BGR,Europe,0,0,0,0.03,7075947,0.09,0.01,0.03,6,10,10.3,74.81,0.49,0.25,0.16,9,8.85,1.08,0.13,United States of America,USA,Americas,0,0,0,0.02,325122128,18.93,0.01,0.03,720,19,15.9,78.54,0.49,0.18,0.09,11.8,11.71,0.99,0.14,Europe to Americas,0,0,0,1,0,1,0.01,0.02,0.01,0,0.01,-714,0.53,0.65,0.95,0.98,1.41,1.79,0.76,0.76,1.09,-0.01,"4,464",352,230,0,,0,0,0,582,8.23,0
2017,Czechia,CZE,Europe,0,0,0,0.05,10594438,4.99,0,0.03,4,3,13.9,78.98,0.49,0.26,0.11,10.8,10.7,0.9,0.1,United States of America,USA,Americas,0,0,0,0.02,325122128,18.93,0.01,0.03,720,19,15.9,78.54,0.49,0.18,0.09,11.8,11.71,0.99,0.14,Europe to Americas,0,0,0,1,0,1,0.03,0.03,0.26,-0.01,0,-716,0.16,0.87,1.01,0.99,1.47,1.22,0.92,0.91,0.91,-0.04,"4,464",18,22,0,,0,0,0,40,0.38,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Argentina,ARG,Americas,0,0,0,-0.03,44494502,0.71,0.01,0.04,0,0,9.2,76.52,0.49,0.08,0.08,17.02,16.94,0.92,0.13,Europe to Americas,0,0,0,1,0,1,0.06,0.24,7.28,-0.01,-0.01,0,1,1.48,1.03,1.01,3.22,1.39,0.63,0.63,0.96,-0.02,"11,934",0,5,0,,0,0,0,5,0.05,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Australia,AUS,Oceania,0,0,0,0.03,24982688,1.94,0.01,0.03,0,0,12.4,82.75,0.5,0.14,0.06,12.6,12.54,0.93,0.13,Europe to Oceania,0,0,0,1,0,1,0,0.43,2.65,-0.01,0,0,1,1.1,0.96,0.99,1.87,1.68,0.85,0.85,0.94,-0.03,"15,341",0,5,0,,0,0,0,5,0.05,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Belgium,BEL,Europe,0,0,0,0.02,11427054,0.44,0,0.03,0,0,18.7,81.6,0.49,0.02,0.1,10.4,10.3,0.87,0.12,Europe to Europe,0,0,0,1,0,1,0.01,0.61,0.22,0.01,0,0,1,0.52,0.92,0.98,12.5,1.59,0.86,0.85,1.24,-0.12,"1,698",14,10,0,,0,0,0,24,0.34,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Belgium,BEL,Europe,0,0,0,0.02,11427054,0.44,0,0.03,0,0,18.7,81.6,0.49,0.02,0.1,10.4,10.3,0.87,0.12,Europe to Europe,0,0,0,1,0,1,0.01,0.93,11.79,0,0,0,1,0.73,0.97,1,13.11,1.09,1.03,1.03,1.01,-0.02,"1,698",6,0,0,,0,0,0,6,0.06,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Brazil,BRA,Americas,0,0,0,0.02,209469320,4.1,0.05,0.03,0,0,7,75.67,0.49,0.13,0.06,13.92,13.86,1.09,0.16,Europe to Americas,0,0,0,1,0,1,0.01,0.03,0.02,-0.04,0,0,1,1.39,0.99,0.99,1.86,2.39,0.64,0.63,0.99,-0.16,"9,734",0,5,0,,0,0,0,5,0.07,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Brazil,BRA,Americas,0,0,0,0.02,209469320,4.1,0.05,0.03,0,0,7,75.67,0.49,0.13,0.06,13.92,13.86,1.09,0.16,Europe to Americas,0,0,0,1,0,1,0.01,0.05,1.25,-0.05,0,0,1,1.94,1.04,1,1.95,1.64,0.77,0.76,0.8,-0.06,"9,734",0,5,0,,0,0,0,5,0.05,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Canada,CAN,Americas,0,0,0,0.03,37065084,2.13,0,0.03,0,0,12,82.05,0.5,0.19,0.08,10.1,10.02,1.06,0,Europe to Americas,0,0,0,1,0,1,0,0.19,0.05,0.01,0,0,1,0.81,0.91,0.98,1.34,2,0.88,0.87,1.02,0,"7,371",141,68,0,,0,0,0,209,2.98,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Canada,CAN,Americas,0,0,0,0.03,37065084,2.13,0,0.03,0,0,12,82.05,0.5,0.19,0.08,10.1,10.02,1.06,0,Europe to Americas,0,0,0,1,0,1,0,0.29,2.42,0,0,0,1,1.13,0.96,0.99,1.41,1.38,1.06,1.06,0.83,0.11,"7,371",414,174,0,,0,0,0,588,5.53,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Finland,FIN,Europe,0,0,0,0.01,5515525,0.23,0,0.03,0,0,16.2,81.73,0.49,0.15,0.1,8.6,8.5,0.8,0.12,Europe to Europe,0,0,0,1,0,1,0.02,1.27,0.43,0.01,0,0,1,0.6,0.92,0.99,1.71,1.56,1.03,1.03,1.34,-0.12,"1,946",0,5,0,,0,0,0,5,0.07,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,France,FRA,Europe,0,0,0,0.02,67101930,2.32,0,0.03,0,0,14.2,82.68,0.48,0.2,0.09,11.3,11.21,0.96,0.1,Europe to Europe,0,0,0,1,0,1,0.01,0.1,0.04,0.01,0,0,1,0.68,0.91,1,1.28,1.69,0.79,0.78,1.13,-0.1,"1,758",70,0,0,,0,0,0,70,1,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,France,FRA,Europe,0,0,0,0.02,67101930,2.32,0,0.03,0,0,14.2,82.68,0.48,0.2,0.09,11.3,11.21,0.96,0.1,Europe to Europe,0,0,0,1,0,1,0.01,0.16,2.22,0,0,0,1,0.96,0.96,1.02,1.34,1.16,0.95,0.95,0.92,0.01,"1,758",27,0,0,,0,0,0,27,0.25,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Germany,DEU,Europe,0,0,0,0.01,82905782,3.21,0,0.03,0,0,12.9,80.89,0.49,0.23,0.12,9.5,9.39,0.81,0.11,Europe to Europe,0,0,0,1,0,1,0.02,0.08,0.03,0.01,0,0,1,0.75,0.93,0.98,1.1,1.34,0.94,0.93,1.33,-0.11,"1,319",78,15,0,,0,0,0,93,1.32,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Germany,DEU,Europe,0,0,0,0.01,82905782,3.21,0,0.03,0,0,12.9,80.89,0.49,0.23,0.12,9.5,9.39,0.81,0.11,Europe to Europe,0,0,0,1,0,1,0.02,0.13,1.6,0,0,0,1,1.05,0.98,1,1.16,0.92,1.13,1.13,1.08,-0.01,"1,319",752,0,0,,0,0,0,752,7.07,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Israel,ISR,Asia,0,0,0,0.04,8882800,1.32,0,0.03,0,0,5.4,82.8,0.5,0.08,0.05,20.8,20.75,0.93,0.16,Europe to Asia,0,0,0,1,0,1,-0.01,0.79,0.07,0.01,0,0,1,1.8,0.91,0.98,3.3,3.08,0.43,0.42,1.17,-0.16,"1,602",0,5,0,,0,0,0,5,0.07,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Norway,NOR,Europe,0,0,0,0.01,5311916,3.25,0,0.03,0,0,12,82.76,0.5,0.18,0.08,10.4,10.32,0.72,0.16,Europe to Europe,0,0,0,1,0,1,0.02,1.32,0.03,0.01,0,0,1,0.81,0.91,0.96,1.41,2,0.86,0.85,1.5,-0.16,"2,096",8,0,0,,0,0,0,8,0.11,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,New Zealand,NZL,Oceania,0,0,0,0.03,4900600,0.28,0,0.03,0,0,11.4,81.86,0.49,0.13,0.07,11.84,11.77,0.98,0.16,Europe to Oceania,0,0,0,1,0,1,0,2.17,18.15,0,0,0,1,1.19,0.97,1,1.95,1.56,0.9,0.9,0.89,-0.06,"17,662",17,8,0,,0,0,0,25,0.24,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Serbia and Kosovo: S/RES/1244 (1999),SRB,Europe,0,0,0,0.04,6982604,4.76,0.03,0.04,0,0,11.3,75.89,0.49,0.44,0.15,9.2,9.05,1.07,0.09,Europe to Europe,0,0,0,1,0,1,-0.02,1.01,0.02,-0.02,-0.01,0,1,0.86,0.99,0.99,0.57,1.05,0.97,0.97,1.01,-0.09,329,0,5,0,,0,0,0,5,0.07,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Slovakia,SVK,Europe,0,0,0,0.04,5446771,0.09,0,0.04,0,0,12.2,77.27,0.49,0.46,0.1,10.6,10.5,0.97,0.1,Europe to Europe,0,0,0,1,0,1,-0.01,1.29,1.12,0.01,-0.01,0,1,0.8,0.97,1,0.54,1.54,0.84,0.83,1.12,-0.1,776,8,0,0,,0,0,0,8,0.11,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Sweden,SWE,Europe,0,0,0,0.02,10175214,4.55,0.01,0.03,0,0,14.9,82.56,0.5,0.13,0.09,11.4,11.31,0.64,0.16,Europe to Europe,0,0,0,1,0,1,0.01,0.69,0.02,0,0,0,1,0.65,0.91,0.97,1.99,1.69,0.78,0.77,1.68,-0.16,"1,884",16,0,0,,0,0,0,16,0.23,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,Switzerland,CHE,Europe,0,0,0,0.03,8514329,0.72,0,0.03,0,0,14.5,83.75,0.5,0.26,0.08,10.3,10.22,1.07,0.16,Europe to Europe,0,0,0,1,0,1,0,0.83,0.14,0.01,0,0,1,0.67,0.9,0.98,0.95,1.95,0.86,0.86,1.01,-0.16,"1,336",8,0,0,,0,0,0,8,0.11,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,Switzerland,CHE,Europe,0,0,0,0.03,8514329,0.72,0,0.03,0,0,14.5,83.75,0.5,0.26,0.08,10.3,10.22,1.07,0.16,Europe to Europe,0,0,0,1,0,1,0,1.25,7.14,0,0,0,1,0.94,0.94,0.99,1,1.34,1.04,1.04,0.82,-0.05,"1,336",5,0,0,,0,0,0,5,0.05,0
2018,Bulgaria,BGR,Europe,0,0,0,0.03,7025037,0.1,0.01,0.03,0,0,9.7,74.96,0.49,0.25,0.15,8.9,8.75,1.08,0,United States of America,USA,Americas,0,0,0,0.03,326838199,19.48,0.01,0.03,0,0,15.7,78.64,0.49,0.18,0.09,11.6,11.51,0.99,0.13,Europe to Americas,0,0,0,1,0,1,0,0.02,0.01,0,0,0,1,0.62,0.95,0.98,1.41,1.77,0.77,0.76,1.09,-0.13,"4,464",277,254,0,,0,0,0,531,7.56,0
2018,Czechia,CZE,Europe,0,0,0,0.03,10629928,5.15,0,0.03,0,0,13.6,79.03,0.49,0.26,0.11,10.7,10.59,0.88,0.11,United States of America,USA,Americas,0,0,0,0.03,326838199,19.48,0.01,0.03,0,0,15.7,78.64,0.49,0.18,0.09,11.6,11.51,0.99,0.13,Europe to Americas,0,0,0,1,0,1,0,0.03,0.26,-0.01,0,0,1,0.87,1,0.99,1.48,1.22,0.92,0.92,0.88,-0.03,"4,464",15,27,0,,0,0,0,42,0.4,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Argentina,ARG,Americas,0,0,0,-0.02,44938712,0.69,0.01,0.04,0,0,8.4,76.67,0.49,0.08,0.08,16.83,16.76,1.14,0.13,Europe to Americas,0,0,0,1,0,1,0.05,0.24,7.65,-0.01,-0.01,0,1,1.45,1.03,1.01,3.26,1.38,0.62,0.62,0.77,-0.13,"11,934",0,5,0,,0,0,0,5,0.05,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Australia,AUS,Oceania,0,0,0,0.02,25365745,1.98,0,0.03,0,0,12.5,82.9,0.5,0.14,0.07,12.1,12.03,0.83,0,Europe to Oceania,0,0,0,1,0,1,0.01,0.42,2.68,0,0,0,1,0.98,0.96,0.99,1.88,1.57,0.87,0.86,1.06,0,"15,341",0,5,0,,0,0,0,5,0.05,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,Belgium,BEL,Europe,0,0,0,0.02,11488980,0.45,0,0.03,0,0,18.3,82,0.49,0.02,0.1,10.2,10.11,1,0,Europe to Europe,0,0,0,1,0,1,0.02,0.61,0.23,0.01,0.01,0,1,0.53,0.92,0.98,12.58,1.63,0.86,0.86,1.11,0,"1,698",18,0,0,,0,0,0,18,0.26,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Belgium,BEL,Europe,0,0,0,0.02,11488980,0.45,0,0.03,0,0,18.3,82,0.49,0.02,0.1,10.2,10.11,1,0,Europe to Europe,0,0,0,1,0,1,0.01,0.93,11.89,0,0,0,1,0.67,0.97,0.99,13.31,1.11,1.03,1.03,0.88,0,"1,698",6,0,0,,0,0,0,6,0.06,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,Brazil,BRA,Americas,0,0,0,0.01,211049519,4.15,0.05,0.03,0,0,6.9,75.88,0.49,0.13,0.07,13.7,13.64,1.1,0,Europe to Americas,0,0,0,1,0,1,0.03,0.03,0.02,-0.04,0.01,0,1,1.41,0.99,0.99,1.87,2.37,0.64,0.63,1.01,0,"9,734",0,5,0,,0,0,0,5,0.07,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Brazil,BRA,Americas,0,0,0,0.01,211049519,4.15,0.05,0.03,0,0,6.9,75.88,0.49,0.13,0.07,13.7,13.64,1.1,0,Europe to Americas,0,0,0,1,0,1,0.02,0.05,1.28,-0.05,0,0,1,1.77,1.04,1,1.98,1.61,0.77,0.76,0.8,0,"9,734",0,6,0,,0,0,0,6,0.06,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,Canada,CAN,Americas,0,0,0,0.02,37601230,2.17,0,0.03,0,0,11.8,82.05,0.5,0.19,0.08,9.9,9.82,1.04,0,Europe to Americas,0,0,0,1,0,1,0.02,0.19,0.05,0.01,0.01,0,1,0.82,0.92,0.98,1.33,2.04,0.89,0.88,1.06,0,"7,371",127,64,0,,0,0,0,191,2.74,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Canada,CAN,Americas,0,0,0,0.02,37601230,2.17,0,0.03,0,0,11.8,82.05,0.5,0.19,0.08,9.9,9.82,1.04,0,Europe to Americas,0,0,0,1,0,1,0.01,0.28,2.45,0,0,0,1,1.03,0.97,0.99,1.41,1.38,1.06,1.06,0.84,0,"7,371",370,127,0,,0,0,0,497,4.66,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,France,FRA,Europe,0,0,0,0.02,67248926,2.36,0,0.03,0,0,13.8,82.83,0.48,0.19,0.09,11.2,11.11,0.99,0,Europe to Europe,0,0,0,1,0,1,0.02,0.1,0.04,0.01,0.01,0,1,0.7,0.91,1,1.28,1.7,0.79,0.78,1.12,0,"1,758",70,0,0,,0,0,0,70,1,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,France,FRA,Europe,0,0,0,0.02,67248926,2.36,0,0.03,0,0,13.8,82.83,0.48,0.19,0.09,11.2,11.11,0.99,0,Europe to Europe,0,0,0,1,0,1,0.01,0.16,2.25,0,0,0,1,0.88,0.96,1.02,1.35,1.15,0.94,0.94,0.89,0,"1,758",24,0,0,,0,0,0,24,0.22,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,Germany,DEU,Europe,0,0,0,0.01,83092962,3.24,0,0.03,0,0,12.3,81.29,0.49,0.23,0.11,9.4,9.29,0.88,0,Europe to Europe,0,0,0,1,0,1,0.03,0.08,0.03,0.01,0.01,0,1,0.79,0.92,0.98,1.09,1.37,0.94,0.93,1.26,0,"1,319",75,5,0,,0,0,0,80,1.15,0
2019,Czechia,CZE,Europe,0,0,0,0.03,10671870,5.3,0,0.03,0,0,12.2,79.23,0.49,0.26,0.11,10.5,10.4,0.88,0,Germany,DEU,Europe,0,0,0,0.01,83092962,3.24,0,0.03,0,0,12.3,81.29,0.49,0.23,0.11,9.4,9.29,0.88,0,Europe to Europe,0,0,0,1,0,1,0.02,0.13,1.63,0,0,0,1,0.99,0.97,1,1.15,0.93,1.12,1.12,0.99,0,"1,319",726,0,0,,0,0,0,726,6.8,0
2019,Bulgaria,BGR,Europe,0,0,0,0.04,6975761,0.1,0.01,0.03,0,0,9.7,75.11,0.49,0.25,0.16,8.8,8.65,1.11,0,Jordan,JOR,Asia,0,0,0,0.02,10101697,0.03,0,0.1,0,0,1.6,74.53,0.51,0.09,0.04,21.48,21.44,0.87,0.1,Europe to Asia,0,0,0,1,0,1,0.02,0.69,3.37,0.01,-0.07,0,1,6.06,1.01,0.96,2.8,3.99,0.41,0.4,1.27,-0.1,"1,632",0,0,0,,0,0,5,5,0.07,0
